hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_nights,revenue,stay_duration,year_month
Resort Hotel,0,52,2015,July,27,4,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,67.24,0,0,Check-Out,11-07-15,2015-07-04,7,470.67999999999995,7,2015-07
Resort Hotel,0,29,2015,July,27,4,2,6,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,116.5,0,1,Check-Out,12-07-15,2015-07-04,8,932.0,8,2015-07
Resort Hotel,1,101,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,96.3,0,1,Canceled,12-05-15,2015-07-04,8,770.4,8,2015-07
Resort Hotel,0,109,2015,July,27,4,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Check-Out,12-07-15,2015-07-04,8,984.0,8,2015-07
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,14-07-15,2015-07-04,10,715.5,10,2015-07
Resort Hotel,0,92,2015,July,27,4,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.55,0,1,Check-Out,14-07-15,2015-07-04,10,715.5,10,2015-07
Resort Hotel,0,79,2015,July,27,4,4,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,149.0,0,1,Check-Out,14-07-15,2015-07-04,10,1490.0,10,2015-07
Resort Hotel,0,2,2015,July,27,4,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240.0,0.0,0,Transient,163.0,1,0,Check-Out,05-07-15,2015-07-04,1,163.0,1,2015-07
Resort Hotel,0,30,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8.0,0.0,0,Contract,79.5,0,0,Check-Out,05-07-15,2015-07-04,1,79.5,1,2015-07
Resort Hotel,1,51,2015,July,27,4,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,105.0,0,0,Canceled,29-05-15,2015-07-04,1,105.0,1,2015-07
Resort Hotel,1,36,2015,July,27,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250.0,0.0,0,Transient,123.0,0,0,No-Show,04-07-15,2015-07-04,1,123.0,1,2015-07
Resort Hotel,1,73,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,2,Canceled,13-05-15,2015-07-04,1,73.8,1,2015-07
Resort Hotel,1,33,2015,July,27,4,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,113.0,0,0,Canceled,16-06-15,2015-07-04,1,113.0,1,2015-07
Resort Hotel,0,32,2015,July,27,4,0,1,4,0.0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,05-07-15,2015-07-04,1,0.0,1,2015-07
Resort Hotel,0,8,2015,July,27,4,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,05-07-15,2015-07-04,1,123.0,1,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,1,1,Check-Out,06-07-15,2015-07-04,2,147.6,2,2015-07
Resort Hotel,0,1,2015,July,27,4,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.5,0,0,Check-Out,06-07-15,2015-07-04,2,229.0,2,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,2,Check-Out,06-07-15,2015-07-04,2,147.6,2,2015-07
Resort Hotel,0,100,2015,July,27,4,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient-Party,73.8,0,1,Check-Out,06-07-15,2015-07-04,2,147.6,2,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,88.2,0,1,Check-Out,06-07-15,2015-07-05,1,88.2,1,2015-07
Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,0,Canceled,01-07-15,2015-07-05,1,97.0,1,2015-07
Resort Hotel,0,0,2015,July,28,5,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306.0,0.0,0,Transient,85.1,0,0,Check-Out,06-07-15,2015-07-05,1,85.1,1,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,89.0,0,0,Check-Out,06-07-15,2015-07-05,1,89.0,1,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,80.1,0,0,Check-Out,06-07-15,2015-07-05,1,80.1,1,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Check-Out,06-07-15,2015-07-05,1,98.0,1,2015-07
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,0.0,0,Transient,101.0,1,0,Check-Out,06-07-15,2015-07-05,1,101.0,1,2015-07
Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,167.0,0,1,Check-Out,06-07-15,2015-07-05,1,167.0,1,2015-07
Resort Hotel,0,44,2015,July,28,5,2,0,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,0.0,0,Transient,225.0,2,0,Check-Out,07-07-15,2015-07-05,2,450.0,2,2015-07
Resort Hotel,0,80,2015,July,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,97.0,1,0,Check-Out,07-07-15,2015-07-05,2,194.0,2,2015-07
Resort Hotel,0,97,2015,July,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,2,Check-Out,09-07-15,2015-07-05,4,349.2,4,2015-07
Resort Hotel,0,109,2015,July,28,5,2,3,2,1.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241.0,0.0,0,Transient,85.59,1,2,Check-Out,10-07-15,2015-07-05,5,427.95000000000005,5,2015-07
Resort Hotel,0,30,2015,July,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,10-07-15,2015-07-05,5,615.0,5,2015-07
Resort Hotel,0,64,2015,July,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,0,Check-Out,10-07-15,2015-07-05,5,535.0,5,2015-07
Resort Hotel,0,39,2015,July,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Check-Out,11-07-15,2015-07-05,6,978.0,6,2015-07
Resort Hotel,0,90,2015,July,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,0,0,Check-Out,11-07-15,2015-07-05,6,492.0,6,2015-07
Resort Hotel,1,34,2015,July,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.0,0,0,Canceled,17-06-15,2015-07-05,6,978.0,6,2015-07
Resort Hotel,1,93,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,105.5,0,0,Canceled,01-05-15,2015-07-05,7,738.5,7,2015-07
Resort Hotel,0,97,2015,July,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,164.2,1,1,Check-Out,12-07-15,2015-07-05,7,1149.3999999999999,7,2015-07
Resort Hotel,0,29,2015,July,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,97.29,0,1,Check-Out,12-07-15,2015-07-05,7,681.0300000000001,7,2015-07
Resort Hotel,1,101,2015,July,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,114.0,0,1,Canceled,30-03-15,2015-07-05,7,798.0,7,2015-07
Resort Hotel,0,27,2015,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0.0,0,Transient,98.4,0,0,Check-Out,12-07-15,2015-07-05,7,688.8000000000001,7,2015-07
Resort Hotel,0,8,2015,July,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,175.0,1,1,Check-Out,14-07-15,2015-07-05,9,1575.0,9,2015-07
Resort Hotel,0,82,2015,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,63.6,1,2,Check-Out,15-07-15,2015-07-05,10,636.0,10,2015-07
Resort Hotel,0,94,2015,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0.0,0.0,0,Transient,124.45,1,1,Check-Out,15-07-15,2015-07-05,10,1244.5,10,2015-07
Resort Hotel,0,110,2015,July,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,110.7,0,0,Check-Out,16-07-15,2015-07-05,11,1217.7,11,2015-07
Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,74.07,0,0,Check-Out,19-07-15,2015-07-05,14,1036.98,14,2015-07
Resort Hotel,0,79,2015,July,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,134.1,0,0,Check-Out,19-07-15,2015-07-05,14,1877.3999999999999,14,2015-07
Resort Hotel,0,115,2015,July,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Check-Out,11-07-15,2015-07-06,5,835.0,5,2015-07
Resort Hotel,0,111,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,123.0,0,2,Check-Out,10-07-15,2015-07-06,4,492.0,4,2015-07
Resort Hotel,0,51,2015,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,1,2,Check-Out,10-07-15,2015-07-06,4,471.24,4,2015-07
Resort Hotel,0,94,2015,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,171.32,0,1,Check-Out,10-07-15,2015-07-06,4,685.28,4,2015-07
Resort Hotel,0,81,2015,July,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0.0,0,Transient,210.0,1,0,Check-Out,10-07-15,2015-07-06,4,840.0,4,2015-07
Resort Hotel,0,84,2015,July,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,10-07-15,2015-07-06,4,388.0,4,2015-07
Resort Hotel,0,51,2015,July,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,117.81,0,2,Check-Out,10-07-15,2015-07-06,4,471.24,4,2015-07
Resort Hotel,0,111,2015,July,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,0.0,0,Transient,0.0,0,2,Check-Out,06-07-15,2015-07-06,0,0.0,0,2015-07
Resort Hotel,0,0,2015,July,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250.0,0.0,0,Transient,0.0,0,0,Check-Out,06-07-15,2015-07-06,0,0.0,0,2015-07
Resort Hotel,0,2,2015,July,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0.0,0.0,0,Transient,131.0,0,0,Check-Out,07-07-15,2015-07-06,1,131.0,1,2015-07
Resort Hotel,0,7,2015,July,28,6,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,2,Check-Out,08-07-15,2015-07-06,2,196.0,2,2015-07
Resort Hotel,0,98,2015,July,28,6,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,0.0,0,Transient,87.3,1,1,Check-Out,08-07-15,2015-07-06,2,174.6,2,2015-07
Resort Hotel,0,95,2015,July,28,6,1,2,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,1,Check-Out,09-07-15,2015-07-06,3,291.0,3,2015-07
Resort Hotel,1,48,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Canceled,03-06-15,2015-07-06,4,668.0,4,2015-07
Resort Hotel,0,66,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,0.0,0,Transient,91.5,0,0,Check-Out,10-07-15,2015-07-06,4,366.0,4,2015-07
Resort Hotel,0,104,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Check-Out,10-07-15,2015-07-06,4,295.2,4,2015-07
Resort Hotel,0,28,2015,July,28,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,11-07-15,2015-07-06,5,615.0,5,2015-07
Resort Hotel,0,34,2015,July,28,6,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,175.0,1,0,Check-Out,11-07-15,2015-07-06,5,875.0,5,2015-07
Resort Hotel,0,98,2015,July,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,117.8,1,1,Check-Out,12-07-15,2015-07-06,6,706.8,6,2015-07
Resort Hotel,0,104,2015,July,28,6,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,117.63,0,0,Check-Out,12-07-15,2015-07-06,6,705.78,6,2015-07
Resort Hotel,0,68,2015,July,28,6,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,185.0,0,0,Check-Out,13-07-15,2015-07-06,7,1295.0,7,2015-07
Resort Hotel,1,86,2015,July,28,6,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,71.0,0,1,Canceled,26-06-15,2015-07-06,7,497.0,7,2015-07
Resort Hotel,0,258,2015,July,28,6,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,47.25,0,0,Check-Out,13-07-15,2015-07-06,7,330.75,7,2015-07
Resort Hotel,0,111,2015,July,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,151.0,0,1,Check-Out,14-07-15,2015-07-06,8,1208.0,8,2015-07
Resort Hotel,1,94,2015,July,28,6,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,87.3,0,0,Canceled,14-05-15,2015-07-06,10,873.0,10,2015-07
Resort Hotel,0,112,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,120.6,0,1,Check-Out,16-07-15,2015-07-06,10,1206.0,10,2015-07
Resort Hotel,0,100,2015,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,0.0,0,Transient,63.86,0,1,Check-Out,16-07-15,2015-07-06,10,638.6,10,2015-07
Resort Hotel,0,33,2015,July,28,6,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,0.0,0,Transient,157.1,0,1,Check-Out,16-07-15,2015-07-06,10,1571.0,10,2015-07
Resort Hotel,0,97,2015,July,28,6,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,91.37,0,2,Check-Out,16-07-15,2015-07-06,10,913.7,10,2015-07
Resort Hotel,0,80,2015,July,28,6,3,8,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,73.0,0,0,Check-Out,17-07-15,2015-07-06,11,803.0,11,2015-07
Resort Hotel,0,90,2015,July,28,6,4,10,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Contract,110.7,0,0,Check-Out,20-07-15,2015-07-06,14,1549.8,14,2015-07
Resort Hotel,0,111,2015,July,28,6,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,93.6,0,0,Check-Out,20-07-15,2015-07-06,14,1310.3999999999999,14,2015-07
Resort Hotel,0,65,2015,July,28,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,0.0,0,Transient,83.5,0,0,Check-Out,13-07-15,2015-07-06,7,584.5,7,2015-07
Resort Hotel,1,67,2015,July,28,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,07-05-15,2015-07-07,2,147.6,2,2015-07
Resort Hotel,0,55,2015,July,28,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,1,2,Check-Out,10-07-15,2015-07-07,3,246.0,3,2015-07
Resort Hotel,0,21,2015,July,28,7,0,3,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,185.5,0,1,Check-Out,10-07-15,2015-07-07,3,556.5,3,2015-07
Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,07-07-15,2015-07-07,0,0.0,0,2015-07
Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,0.0,0,1,Check-Out,07-07-15,2015-07-07,0,0.0,0,2015-07
Resort Hotel,0,0,2015,July,28,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,109.8,0,3,Check-Out,08-07-15,2015-07-07,1,109.8,1,2015-07
Resort Hotel,0,0,2015,July,28,7,0,1,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0.0,0,Transient,195.0,1,0,Check-Out,08-07-15,2015-07-07,1,195.0,1,2015-07
Resort Hotel,0,8,2015,July,28,7,0,4,3,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,0.0,0,Transient,193.0,0,1,Check-Out,11-07-15,2015-07-07,4,772.0,4,2015-07
Resort Hotel,0,66,2015,July,28,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,11-07-15,2015-07-07,4,388.0,4,2015-07
Resort Hotel,0,88,2015,July,28,7,0,4,3,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95.0,0.0,0,Transient,150.0,0,1,Check-Out,11-07-15,2015-07-07,4,600.0,4,2015-07
Resort Hotel,0,0,2015,July,28,7,0,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,98.0,0,0,Check-Out,11-07-15,2015-07-07,4,392.0,4,2015-07
Resort Hotel,1,43,2015,July,28,7,0,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,91.5,0,0,Canceled,28-05-15,2015-07-07,5,457.5,5,2015-07
Resort Hotel,1,88,2015,July,28,7,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Canceled,13-04-15,2015-07-07,7,973.0,7,2015-07
Resort Hotel,0,54,2015,July,28,7,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,79.5,0,0,Check-Out,14-07-15,2015-07-07,7,556.5,7,2015-07
Resort Hotel,1,292,2015,July,28,7,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0.0,0,Contract,47.25,0,0,Canceled,25-03-15,2015-07-07,7,330.75,7,2015-07
Resort Hotel,0,112,2015,July,28,7,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,126.65,0,1,Check-Out,21-07-15,2015-07-07,14,1773.1000000000001,14,2015-07
Resort Hotel,0,68,2015,July,28,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Check-Out,11-07-15,2015-07-08,3,321.0,3,2015-07
Resort Hotel,0,7,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,2,Check-Out,12-07-15,2015-07-08,4,524.0,4,2015-07
Resort Hotel,0,1,2015,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,1,Check-Out,12-07-15,2015-07-08,4,524.0,4,2015-07
Resort Hotel,1,113,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Canceled,28-05-15,2015-07-08,4,492.0,4,2015-07
Resort Hotel,0,5,2015,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,146.0,0,1,Check-Out,12-07-15,2015-07-08,4,584.0,4,2015-07
Resort Hotel,0,83,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,0.0,0,Transient,110.7,0,1,Check-Out,12-07-15,2015-07-08,4,442.8,4,2015-07
Resort Hotel,1,105,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,29-06-15,2015-07-08,4,295.2,4,2015-07
Resort Hotel,0,0,2015,July,28,8,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,0.0,0,Transient,61.0,0,0,Check-Out,09-07-15,2015-07-08,1,61.0,1,2015-07
Resort Hotel,1,1,2015,July,28,8,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,110.0,0,Transient,104.72,0,1,Canceled,08-07-15,2015-07-08,1,104.72,1,2015-07
Resort Hotel,0,1,2015,July,28,8,0,2,2,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0.0,110.0,0,Transient,104.72,1,1,Check-Out,10-07-15,2015-07-08,2,209.44,2,2015-07
Resort Hotel,1,102,2015,July,28,8,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,66.42,0,1,Canceled,28-05-15,2015-07-08,5,332.1,5,2015-07
Resort Hotel,0,113,2015,July,28,8,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0.0,0,Transient,77.96,1,1,Check-Out,14-07-15,2015-07-08,6,467.76,6,2015-07
Resort Hotel,1,280,2015,July,28,8,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,112.0,0,1,Canceled,15-04-15,2015-07-08,7,784.0,7,2015-07
Resort Hotel,0,96,2015,July,28,8,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Check-Out,15-07-15,2015-07-08,7,749.0,7,2015-07
Resort Hotel,0,394,2015,July,28,8,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,89.68,0,0,Check-Out,15-07-15,2015-07-08,7,627.76,7,2015-07
